Url,Title,Size,PriceTotal,Price,ExtraCosts,OtherCosts,Deposit,RedemptionAgreement,DateFree,DateFreeTill,OnlineSince,Adress,Details,LookingFor,AmountofIcons,AmountofIconsNeeded,DescriptionRoom,DescriptionLocation,DescriptionLife,description_other
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen.8698641.html,Wg Zimmer in Untermenzing,17m²,650€,600€,50€,n.a.,1000€,n.a.,15.05.2024,n.a.,14.05.2024,"Gerlachweg 25
                                                                        

                                    80999 München","17m²
                                    
                                    Zimmer in 5er WG
Wohnungsgröße: 120m²
5er WG
                                                                                                                        (
                                            
                                            
                                                                                            3
                                                                                                    Männer
                                                                                            
                                            
                                                                                        )
Rauchen nicht erwünscht
Studenten-WG, keine Zweck-WG
Sprache/n:
                                                                                    

                                                                                                            Englisch,
                                                                                                    


                                                                                                            Deutsch
","Geschlecht egal
",10,3,"Wg Zimmer in netter ruhiger Lage mit guter Verkehrsanbindung ab sofort bezugsbereit. Das Zimmer ist möbliert mit Bett, Schrank, Tisch und Stuhl.","Die Verkehrsanbindung ist sehr gut, 3 Min Fußweg zur nächsten Bushaltestelle. Alternativ kann man mit dem Fahrrad in 10 Minuten auch die S-Bahn Haltestelle Allach-Untermenzing erreichen. 
 Einkaufsmöglichkeiten auch in Fußweite. 
 Wer gerne schöne Spaziergänge macht oder seine Zeit am See verbringt ist hier genau richtig, ein See kann in 10 Minuten mit dem Fahrrad erreicht werden.",5er WG,"Keine Haustiere erlaubt, Rauchen ist nicht erwünscht. Die Hausordnung muss respektiert werden."
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-West.11001361.html,Zimmer zur Zwischenmiete in möblierter Neubauwohnung nähe Olympiapark,15m²,1100€,950€,150€,n.a.,2850€,n.a.,01.08.2024,31.12.2024,14.05.2024,"Petuelring
                                                                        

                                    80809 München Schwabing-West","15m²
                                    
                                    Zimmer in 2er WG
Wohnungsgröße: 80m²
2er WG
                                                                                                                        (
                                                                                            1
                                                                                                    Frau
                                                                                            
                                            
                                            
                                            
                                                                                        )
Rauchen auf dem Balkon erlaubt
Zweck-WG, Studenten-WG, Frauen-WG, Berufstätigen-WG, keine Zweck-WG, Internationals welcome
Sprache/n:
                                                                                    

                                                                                                            Deutsch,
                                                                                                    


                                                                                                            Englisch,
                                                                                                    


                                                                                                            Spanisch
","Frau
",12,4,"Das Zimmer hat folgende Eckdaten: 
 - ca. 15 qm 
 - vollmöbliert (großer Kleiderschrank, Schreibtisch, IKEA Bett) 
 - eigenes Badezimmer 
 - Fußbodenheizung 
 - großes, bodentiefes Fenster 

 Das Zimmer befindet sich in einer top modernen, ca. 80qm großen Neubauwohnung Nähe des Olympiaparks und Luitpoldparks. 
 Die Wohnung ist vollständig möbliert.  
 Sie verfügt zusätzlich über eine große eingerichtete Terrasse.  
 Die freistehende Küche im großen Wohnzimmer ist perfekt für Kochabende oder Feierlichkeiten mit Freunden.  
 Die gesamte Wohnung verfügt über eine Fußbodenheizung und ist energetisch auf bestem Stand.  

 Zu dem Zimmer gehört ein großer Kleiderschrank in optimaler Größe für Klamotten und Stauraum. Es befinden sich zwei Tische im Zimmer, die aktuell in der Ecke jeweils als Schreibtisch und Schminktisch genutzt werden. Des Weiteren befindet sich ein IKEA Bett im Zimmer, welches nach Bedarf ausgeklappt werden kann. Das Zimmer hat einen hohen Tageslichtanteil. Zu dem Zimmer bietet die Wohnung ein zusätzliches, modernes und privates Badezimmer mit Dusche und Toilette.","Die Wohnung ist ca. 4 Gehminuten von der U-/Tram-/Bushaltestelle am Petuelring entfernt.  
 Dies ermöglicht eine schnelle und einfache Anbindung innerhalb von 15 Minuten sowohl ins Stadtzentrum (Marienplatz), als auch zum Hauptbahnhof.  
 Die Wohnung ist fußläufig etwa 8 Minuten vom Olympiapark und 5 Minuten vom Luitpoldpark entfernt und bietet diverse Freizeitmöglichkeiten.  

 Nahversorgung und Lebensmittelgeschäfte (REWE, Penny, Netto) befinden sich ebenfalls in fußläufiger Erreichbarkeit - ca. 2-5 Minuten.","Hallo! 
 Ich heiße Lena und wohne jetzt seit mehr als zwei Jahren in München und seit mehr als einem Jahr zusammen mit meinem Freund in unserer wunderschönen Neubauwohnung nähe Olympiapark. Da mein Freund im Sommer für ein Auslandssemester nach Frankreich geht würde ich mich in dieser Zeit sehr über eine Mitbewohnerin freuen! 
 Kurz zu mir: Ich bin 25 Jahre alt, für die Arbeit nach München gekommen und arbeite in einer Unternehmensberatung. Nebenbei studiere ich seit letztem Jahr und bin deswegen einmal im Monat in Frankfurt. In meiner Freizeit erkunde ich öfters neue Cafés und Bars, besuche Workoutklassen und lade auch gerne mal Freunde für einen Brunch oder ein gemeinsames Dinner ein. 
 Ich fände es super, wenn du dich in einigen meiner Interessen wiederfinden würdest und du auch ein aktiver Mensch bist :). Ich freue mich auf nette Gespräche bei einem Glas Wein auf unserem sonnigen Balkon und gemeinsame Aktivitäten! Schreib mir gerne mit einer kleinen Vorstellung von dir und was dich in diese traumhafte Stadt führt!",n.a.
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Altstadt-Lehel.11008015.html,"(Verfügbar 1-24 Monate) - Privatzimmer in der Ludwigsvorstadt, München",13m²,900€,900€,n.a.,n.a.,n.a.,n.a.,19.07.2024,31.03.2025,16.05.2024,"Kapuzinerstraße 35
                                                                        

                                    80469 München Altstadt-Lehel","13m²
                                    
                                    Zimmer in 2er WG
Wohnungsgröße: 14m²
2er WG
keine Zweck-WG
","Geschlecht egal
",4,n.a.,"- Handtücher und Bettlaken 
 - Hygieneutensilien 
 - Waschmaschine 
 - Klassischer Herd 
 - Kochutensilien 
 - Kühlschrank 
 - Internet 
 - Arbeitsplatz 
 - Endreinigung 

 Unsere Wohnungen erfüllen alle Ihre Anforderungen des täglichen Lebens. Jede Wohnung ist mit einer Küche inklusive Kühlschrank, Kochutensilien und Geschirr ausgestattet. Die Wohnungen verfügen außerdem über eine Waschmaschine und WLAN. Jedes Zimmer ist komplett möbliert und bietet ein bequemes Bett mit frischer Bettwäsche und einen Arbeitsbereich.- Das Alter der Zielgruppe, die dieses Objekt bucht, liegt zwischen 18 und 35 Jahren.- Bitte beachten Sie, dass an Wochenenden und Feiertagen keine Einzugsvereinbarungen getroffen werden können. Daher wird der Check-in auf den nächsten verfügbaren Werktag verschoben. Diese Änderung hat keinen Einfluss auf den Preis oder die Mietdauer.- Die Endreinigungsgebühr beinhaltet nicht nur die Auszugsreinigung selbst, sondern stellt auch einen Mitgliedsbeitrag dar, der dem Mieter Zugang zu einer internationalen Community junger Berufstätiger ermöglicht. Sie profitieren von verschiedenen Angeboten handverlesener lokaler Unternehmen und weiteren Vergünstigungen- Ein unbefristeter Mietvertrag wird nach der Buchung direkt mit dem Vermieter abgeschlossen. Ohne aktive Kündigung verlängert sich der Mietvertrag automatischHinweis: Die angezeigten Preise und Daten sind nicht unbedingt final und sollten nur zu Informationszwecken verwendet werden. Sie sind nicht Vertragsgegenstand und demnach nicht verbindlich. Energieausweis Dieses Gebäude unterliegt nicht den Anforderungen der EnEV.","Homelike ist eine Online-Buchungsplattform für möblierte Wohnungen für kurze bis lange Aufenthalte. Alle Rechnungen und Nebenkosten sind im monatlichen Preis enthalten. Besichtigungen sind für fast alle Wohnungen nicht möglich, da unser Buchungsprozess 100% online ist. Wenn Sie eine Wohnung anfragen, geben Sie bitte die obige Referenznummer der Wohnung an.Die Gegend bietet Ihnen zahlreiche Einkaufsmöglichkeiten und eine hervorragende Anbindung an den öffentlichen Nahverkehr.",n.a.,Homelike Code: UBK-593428
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Maxvorstadt.11010546.html,"Zimmer zu vermieten in 4-Zimmer-Wohnung in der Maxvorstadt, München",n.a.,1270€,1270€,n.a.,n.a.,1000€,n.a.,01.12.2026,n.a.,17.05.2024,"Heßstraße 74
                                                                        

                                    80798 München Maxvorstadt","Zimmer in 2er WG
Wohnungsgröße: 1m²
2er WG
keine Zweck-WG
","Geschlecht egal
",4,n.a.,"Zimmer zu vermieten in 4-Zimmer-Wohnung in der Maxvorstadt, München",munich,n.a.,"**Dieser Vermieter akzeptiert keine Studenten!!** 

 ​ 

 - Anmeldung möglich 
 - Check-in-Zeit auf Anfrage 
 - Wichtig: Eine **Vorauszahlung des letzten Monats** sowie die **Kaution** werden **vor dem Check-in** an den Vermieter überwiesen. 
 - Kein Check-in an Wochenenden oder Feiertagen, bitte mit dem Vermieter absprechen! 

 ​ 

 _Bitte beachten Sie, dass Spotahome eine Online-Buchungsplattform ist. Daher ist der Austausch von Kontaktdaten und das Anbieten von Besichtigungen nicht möglich. Wenn Sie diese Unterkunft reservieren möchten, können Sie eine Buchungsanfrage stellen. Nachdem der Vermieter Ihre Buchungsanfrage angenommen hat, sendet er Ihnen innerhalb von 1-2 Tagen eine Einladung zu einem Telefonat, um die nächsten Schritte zu besprechen. Nach dem Telefonat können Sie den Mietvertrag digital und sicher unterzeichnen. Bitte beachten Sie, dass die Buchung erst abgeschlossen ist, wenn der Mietvertrag unterzeichnet und die erste Zahlung geleistet wurde._ 

 _Als Mitglied dieser Co-Living-Community erhalten Sie Zugang zu einem größeren Netzwerk junger Berufstätiger, die in ihren Wohnungen in ganz Europa (Kopenhagen, Berlin, München, Paris, London usw.) leben. Mitglieder genießen gemeinsame Veranstaltungen und sogar die Möglichkeit eines vorübergehenden Zimmertauschs mit Mitgliedern in anderen Städten._ 

 ​"
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Obergiesing-Fasangarten.11010533.html,Wohngemeinschaft in München,177m²,1020€,1020€,n.a.,n.a.,1530€,n.a.,05.08.2024,n.a.,17.05.2024,"Edelweißstraße Au-Haidhausen 4
                                                                        

                                    81541 München Obergiesing-Fasangarten","177m²
                                    
                                    Zimmer in 2er WG
Wohnungsgröße: 178m²
2er WG
keine Zweck-WG
","Geschlecht egal
",3,n.a.,n.a.,munich,n.a.,"**Bitte beachten: PAARE** sind nur in Schlafzimmern mit eigenem Bad gestattet, gegen einen monatlichen Aufpreis von 20 € (NUR FÜR MADRID, MAILAND UND LISSABON). Informieren Sie sich über die Ausstattung der Schlafzimmer! :) 

 ​ 

 - **Registrierung / Anmeldung möglich** 

 ​ 

 - Mietvertragskündigungsfrist: 2 Monate (3 Monate für Objekte in Italien und Deutschland)\* 
 - Zahlungsmethoden: (Kredit-/Debit-)Karte oder SEPA 

 ​ 

 - **Altersanforderungen:** 
 - Zimmer: 20 - 39 Jahre (18 - 39 Jahre für Zimmer in Italien) 
 - Studio- und Einzimmerapartments: keine Altersanforderungen (ab 18 Jahren) 

 ​ 

 - **Erforderliche Dokumente:** 
 - Personalausweis / Reisepass 
 - Einkommensnachweis 

 ​ 

 - Zimmer nur zur Einzelbelegung 
 - Übernachtungsgäste erlaubt: ja 
 - Maximale Übernachtungen pro Monat: 5 

 ​ 

 - **Check-in/out:** 
 - Check-in-Zeiten: Montag-Freitag 10:00-18:00 
 - Check-out-Zeiten: vor 12:00 
 - **Kein Check-in an Feiertagen und Wochenenden** 

 ​ 

 - Zwischen dem Check-in und dem Check-out müssen mindestens drei Werktage liegen Buchungsdatum und Check-in-Datum 

 ​ 

 - **Die Kaution und die Vermieter-Verwaltungsgebühr („Mitgliedsbeitrag“) müssen vor dem Check-in bezahlt werden.** 

 ​ 

 Stromzuschlag – Mögliche variable zusätzliche Stromkosten von 50 € – 100 € / Monat basierend auf Stromwechselkursen. Einzelheiten entnehmen Sie bitte dem Vertrag. 

 \*Das Check-out-Datum muss dem Vermieter vor dem Fälligkeitsdatum (siehe „Kündigungsfrist des Mietvertrags“) mitgeteilt werden, unabhängig vom in der Buchungsanfrage angegebenen Datum. Andernfalls wird die Miete für die fehlenden Monate vor Vertragsende fällig. 

 Obwohl es sich um einen vierzehntägigen Vertrag handelt, beachten Sie bitte, dass (als einzige Ausnahme) Verträge im Dezember nur am 31.12. enden können."
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Maxvorstadt.11021441.html,"(Verfügbar 1-24 Monate) - Private Room in Neuhausen-Nymphenburg, Munich",13m²,1140€,1140€,n.a.,n.a.,n.a.,n.a.,19.08.2024,31.03.2025,1 Tag,"Nymphenburger Straße 107a
                                                                        

                                    80636 München Maxvorstadt","13m²
                                    
                                    Zimmer in 2er WG
Wohnungsgröße: 14m²
2er WG
keine Zweck-WG
","Geschlecht egal
",4,n.a.,"- Handtücher und Bettlaken 
 - Hygieneutensilien 
 - Waschmaschine 
 - Klassischer Herd 
 - Kochutensilien 
 - Kühlschrank 
 - Internet 
 - Arbeitsplatz 
 - Endreinigung 

 Die Wohnung liegt direkt neben der Nymphenburgerstraße, wo Sie alles finden, was Sie brauchen – von Restaurants und Cafés bis hin zu Geschäften und Supermärkten. Der Bahnhof liegt ebenfalls direkt gegenüber. Das komplett restaurierte Gebäude bietet eine schöne Atmosphäre, vom schönen Eingang bis zu den hohen Decken und modernen Möbeln in allen Zimmern.- Das Alter der Zielgruppe, die dieses Objekt bucht, liegt zwischen 18 und 35 Jahren.- Bitte beachten Sie, dass an Wochenenden und Feiertagen keine Einzugsvereinbarungen getroffen werden können. Daher wird der Check-in auf den nächsten verfügbaren Werktag verschoben. Diese Änderung hat keinen Einfluss auf den Preis oder die Mietdauer.- Die Endreinigungsgebühr beinhaltet nicht nur die Auszugsreinigung selbst, sondern stellt auch einen Mitgliedsbeitrag dar, der dem Mieter Zugang zu einer internationalen Community junger Berufstätiger ermöglicht. Sie profitieren von verschiedenen Angeboten handverlesener lokaler Unternehmen und weiteren Vergünstigungen- Ein unbefristeter Mietvertrag wird nach der Buchung direkt mit dem Vermieter abgeschlossen. Ohne aktive Kündigung verlängert sich der Mietvertrag automatischHinweis: Die angezeigten Preise und Daten sind nicht unbedingt final und sollten nur zu Informationszwecken verwendet werden. Sie sind nicht Vertragsgegenstand und demnach nicht verbindlich. Energieausweis Dieses Gebäude unterliegt nicht den Anforderungen der EnEV.","Homelike ist eine Online-Buchungsplattform für möblierte Wohnungen für kurze bis lange Aufenthalte. Alle Rechnungen und Nebenkosten sind im monatlichen Preis enthalten. Besichtigungen sind für fast alle Wohnungen nicht möglich, da unser Buchungsprozess 100% online ist. Wenn Sie eine Wohnung anfragen, geben Sie bitte die obige Referenznummer der Wohnung an.Die Umgebung bietet Ihnen Einkaufsmöglichkeiten und Anbindung an den öffentlichen Nahverkehr.",n.a.,Homelike Code: UBK-257059
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Maxvorstadt.11010259.html,Wohngemeinschaft in München,85m²,890€,890€,n.a.,n.a.,1335€,n.a.,20.06.2024,n.a.,17.05.2024,"Birkerstraße Nymphenburg 32
                                                                        

                                    80636 München Maxvorstadt","85m²
                                    
                                    Zimmer in 2er WG
Wohnungsgröße: 86m²
2er WG
keine Zweck-WG
","Geschlecht egal
",3,n.a.,n.a.,munich,n.a.,"**Bitte beachten: PAARE** sind nur in Schlafzimmern mit eigenem Bad gestattet, gegen einen monatlichen Aufpreis von 20 € (NUR FÜR MADRID, MAILAND UND LISSABON). Informieren Sie sich über die Ausstattung der Schlafzimmer! :) 

 ​ 

 - **Registrierung / Anmeldung möglich** 

 ​ 

 - Mietvertragskündigungsfrist: 2 Monate (3 Monate für Objekte in Italien und Deutschland)\* 
 - Zahlungsmethoden: (Kredit-/Debit-)Karte oder SEPA 

 ​ 

 - **Altersanforderungen:** 
 - Zimmer: 20 - 39 Jahre (18 - 39 Jahre für Zimmer in Italien) 
 - Studio- und Einzimmerapartments: keine Altersanforderungen (ab 18 Jahren) 

 ​ 

 - **Erforderliche Dokumente:** 
 - Personalausweis / Reisepass 
 - Einkommensnachweis 

 ​ 

 - Zimmer nur zur Einzelbelegung 
 - Übernachtungsgäste erlaubt: ja 
 - Maximale Übernachtungen pro Monat: 5 

 ​ 

 - **Check-in/out:** 
 - Check-in-Zeiten: Montag-Freitag 10:00-18:00 
 - Check-out-Zeiten: vor 12:00 
 - **Kein Check-in an Feiertagen und Wochenenden** 

 ​ 

 - Zwischen dem Check-in und dem Check-out müssen mindestens drei Werktage liegen Buchungsdatum und Check-in-Datum 

 ​ 

 - **Die Kaution und die Vermieter-Verwaltungsgebühr („Mitgliedsbeitrag“) müssen vor dem Check-in bezahlt werden.** 

 ​ 

 Stromzuschlag – Mögliche variable zusätzliche Stromkosten von 50 € – 100 € / Monat basierend auf Stromwechselkursen. Einzelheiten entnehmen Sie bitte dem Vertrag. 

 \*Das Check-out-Datum muss dem Vermieter vor dem Fälligkeitsdatum (siehe „Kündigungsfrist des Mietvertrags“) mitgeteilt werden, unabhängig vom in der Buchungsanfrage angegebenen Datum. Andernfalls wird die Miete für die fehlenden Monate vor Vertragsende fällig. 

 Obwohl es sich um einen vierzehntägigen Vertrag handelt, beachten Sie bitte, dass (als einzige Ausnahme) Verträge im Dezember nur am 31.12. enden können."
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-West.11010050.html,Zimmer zu vermieten in möbliertem und betreutem Coliving Apartment i,157m²,1150€,1150€,n.a.,n.a.,1000€,n.a.,01.06.2026,n.a.,17.05.2024,"Rümannstraße 61
                                                                        

                                    80804 München Schwabing-West","157m²
                                    
                                    Zimmer in 2er WG
Wohnungsgröße: 158m²
2er WG
keine Zweck-WG
","Geschlecht egal
",4,n.a.,Zimmer zu vermieten in möbliertem und betreutem Coliving Apartment i,munich,n.a.,"**Dieser Vermieter akzeptiert keine Studenten!!** 

 ​ 

 - Anmeldung möglich 
 - Check-in-Zeit auf Anfrage 
 - Wichtig: Eine **Vorauszahlung des letzten Monats** sowie die **Kaution** werden **vor dem Check-in** an den Vermieter überwiesen. 
 - Kein Check-in an Wochenenden oder Feiertagen, bitte mit dem Vermieter absprechen! 

 ​ 

 _Bitte beachten Sie, dass Spotahome eine Online-Buchungsplattform ist. Daher ist der Austausch von Kontaktdaten und das Anbieten von Besichtigungen nicht möglich. Wenn Sie diese Unterkunft reservieren möchten, können Sie eine Buchungsanfrage stellen. Nachdem der Vermieter Ihre Buchungsanfrage angenommen hat, sendet er Ihnen innerhalb von 1-2 Tagen eine Einladung zu einem Telefonat, um die nächsten Schritte zu besprechen. Nach dem Telefonat können Sie den Mietvertrag digital und sicher unterzeichnen. Bitte beachten Sie, dass die Buchung erst abgeschlossen ist, wenn der Mietvertrag unterzeichnet und die erste Zahlung geleistet wurde._ 

 _Als Mitglied dieser Co-Living-Community erhalten Sie Zugang zu einem größeren Netzwerk junger Berufstätiger, die in ihren Wohnungen in ganz Europa (Kopenhagen, Berlin, München, Paris, London usw.) leben. Mitglieder genießen gemeinsame Veranstaltungen und sogar die Möglichkeit eines vorübergehenden Zimmertauschs mit Mitgliedern in anderen Städten._ 

 ​"
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen.9196298.html,1-Zimmer Wohnung (2 WG-Zimmer) in Laim mit Südbalkon!,25m²,900€,900€,0€,0€,1000€,0€,01.09.2024,n.a.,14.05.2024,"Schäufeleinstraße
                                                                        

                                    München München","25m²
                                    
                                    Zimmer in 2er WG
Wohnungsgröße: 68m²
2er WG
Rauchen nicht erwünscht
Business-WG, Berufstätigen-WG, Azubi-WG, gemischte WG
Sprache/n:
                                                                                    

                                                                                                            Deutsch,
                                                                                                    


                                                                                                            Englisch
","Geschlecht egal
",13,6,"Hi, 

 I'm renting my flat of 67qm2 asap from 1st of September until end of December 2024 or longer.  

 The price 1800 Euro is for the whole flat. For each of the room 900 Euro.  

 The whole flat has 1 bedroom, 1 living room (with a sofa you can make to bed), kitchen, bathroom and a sunny balcony. 
 It's fully equipped. You can live in here as a WG also.  

 In the price is already internet, electricity, heating etc. included. 

 Just for non-smokers. No pets. 

 Bus and tram station just 3 minutes away, metro U5 can be reached with the bus within 10 minutes or the S-bahn Station Laim within 12 minutes walking. 

 Bakery, pharmacy, supermarkets, restaurants are few minutes away. 

 If you have any further questions please contact me.","3 Minutes to the bus and tram station. 
 10 Minutes to the U-Bahn Friedenheimer Str. 
 S-Bahn Station ca. 13 Minutes. 

 Bakery, pharmacy, Edeka, Penny, Greek restaurant, wash salon and many other shops are nearby. 


 Die Lage ist perfekt. 

 Die Trambahn- (in 3 Min erreichbar), Bus- (in 3 Minuten erreichbar) sowie die S-Bahn-Haltestelle (in 12 Min zu Fuß erreichbar) sind gleich in der Nähe. 
 Mit dem Bus kann man auch die U-Bahn Station Westendstraße erreichen (ca.12 Min). 

 In der Nähe befinden sich diverse Einkaufsmöglichkeiten und Restaurants: wie z.B.Edeka, Penny, Apotheke, Bäcker, ein griechisches Restaurant.","The flat can be for one person or for 2 people.  
 If you want to stay here alone the rent will be 1800€.  

 If you want to have only 1 room the cost is 900€. If you know then anyone who would like to move in with yoi, would be great. Makes everything much easier.","No pets, no smoking, no parties.  
 Respectful, calm and polite way of living. 


 Bei Fragen bitte schicken Sie mir gerne eine Nachricht / E-Mail. Ich antworte so schnell wie möglich."
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Laim.9421561.html,Gemütliche WG in München,15m²,750€,650€,100€,n.a.,700€,n.a.,01.07.2024,n.a.,14.05.2024,"Stöberlstraße
                                                                        

                                    80686 München Laim","15m²
                                    
                                    Zimmer in 2er WG
Wohnungsgröße: 60m²
2er WG
                                                                                                                        (
                                            
                                            
                                                                                            1
                                                                                                    Mann
                                                                                            
                                            
                                                                                        )
Bewohneralter: 24 bis 24 Jahre
Rauchen nicht erwünscht
Zweck-WG, Studenten-WG, Berufstätigen-WG
Sprache/n:
                                                                                    

                                                                                                            Englisch,
                                                                                                    


                                                                                                            Deutsch
","Geschlecht egal
                                        
                                        
                                        
                                        
                                                                                                                                    zwischen 20 und 30 Jahren
",7,n.a.,"Das Zimmer ist sehr hell und geräumig. Es ist nach Westen ausgerichtet. Im Zimmer steht bereits ein Schrank und eine Kleiderstange. 
 Sonst ist die restliche Wohnung komplett eingerichtet, du musst dich qusi um nix kümmern. Nettes extra: Das Bad hat eine Fußbodenheizung. :)","Die Wohnung liegt in Laim. Die Straßenbahn hält einmal um die Ecke, man läuft ca. 2 min. Die U-Bahn Station ist fußläufig ca. 10 min entfernt, die S-Bahn ca. 15 min. In die Innenstadt kommt man außerdem super per Fahrrad. Die Gegend ist ruhig und es gibt einige Parks zum joggen oder spazieren in der Nähe. Supermärkte, Restaurants etc. sind fußläufig erreichbar.","Hey, ich bin Konstantin. Ich bin Doktorand an der juristischen Fakultät der LMU. Ich suche einen Mitbewohner, der sich ebenfalls am Ende des Studiums befindet oder Berufseinsteiger ist.  
 Ich würde im Zimmer nebenan wohnen, welches einen Balkon hat. Leider gibt es keinen gemeinsamen Zugang, aber wir können dort abends gerne zusammen Bier oder Tee trinken. Ich mache gerne Sport und bin gerne wandern. Ich bin eher ein ruhiger Typ und lege Wert auf Sauberkeit und Ordnung.","Du kannst ab Juli einziehen! 
 Schreib mich gerne an und gebe mir bitte ein paar Infos über dich. Dann können wir uns gerne persönlich kennenlernen."
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Ludwigsvorstadt-Isarvorstadt.8119577.html,5er WG im Herzen von München,15m²,450€,450€,0€,0€,1000€,0€,01.06.2024,n.a.,14.05.2024,"Schillerstraße 37
                                                                        

                                    80336 München Ludwigsvorstadt-Isarvorstadt","15m²
                                    
                                    Zimmer in 5er WG
Wohnungsgröße: 140m²
5er WG
                                                                                                                        (
                                                                                            2
                                                                                                    Frauen
                                                                                            
                                                                                            und
                                            
                                                                                            2
                                                                                                    Männer
                                                                                            
                                            
                                                                                        )
Bewohneralter: 25 bis 35 Jahre
Rauchen auf dem Balkon erlaubt
Zweck-WG, Berufstätigen-WG, keine Zweck-WG, gemischte WG
Sprache/n:
                                                                                    

                                                                                                            Deutsch,
                                                                                                    


                                                                                                            Englisch,
                                                                                                    


                                                                                                            Arabisch,
                                                                                                    


                                                                                                            Spanisch,
                                                                                                    


                                                                                                            Französisch,
                                                                                                    


                                                                                                            Polnisch,
                                                                                                    


                                                                                                            Portugiesisch,
                                                                                                    


                                                                                                            Italienisch
","Geschlecht egal
                                        
                                        
                                        
                                        
                                                                                                                                    zwischen 25 und 35 Jahren
",10,n.a.,"Hallo liebe/r neue/r Mittbewohner/in, 

 ACHTUNG: Gegenüber der Wohnung befindet sich aktuell eine Baustelle, sodass es manchmal laut werden kann !!! 
 ATTENTION: There is construction work going on in front of the house, it can therefor get noisy !!! 

 Wir sind Anton, Karen, Piotr und Anna und suchen ab 1.6. eine/n neue/n MitbewohnerIn in unserer sehr zentralen und internationalen 5er WG.  

 Es wird ein kleines zimmer frei (15m²) das 450 Euro warm pro Monat kostet. Abstellmöglichkeiten gibt es im Innenhof oder der Garage. Die Kaution beträgt jeweils 1000€ und wird mit dem Vorgänger abgerechnet. 

 Die WG liegt in unmittelbarer Nähe zur U-Bahnhaltestelle Sendliger Tor und zum Hauptbahnhof. 

 Gesprochen wird bei uns Italienisch, Spanisch, Französisch, Englisch, Polnisch, Arabisch und natürlich Deutsch, so dass sich jeder bei uns wohlfühlen kann. 

 Du solltest 25-35 Jahre alt sein und WG-Erfahrung mitbringen. Wichtig ist uns, dass du ruhig bist und nicht viel Lärm machst. Die Wände sind leider sehr dünn und man hört immer, was im Nachbarzimmer geschieht.  

 Es gibt eine kleine Küche, 5 bewohnte Zimmer, 2 Abstellkammern, ein Wannenbad und ein WC. 


 Ein gemeinsames Wohnzimmer gibt es leider nicht. Wir nutzen den Flur als Aufenthaltsraum.  

 Ideal wäre es wenn du wie wir beruflich ab und an mal unterwegs wärst, da es besonders im home office sonst mal eng werden könnte.  

 Wir freuen uns auf deine Vorstellung 

 Viele Grüße 

 Anton, Karen, Piotr und Anna",n.a.,n.a.,n.a.
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Maxvorstadt.11004692.html,4 WG 100 meters to TUM Main Campus (Luisenstrasse),15m²,850€,850€,n.a.,n.a.,n.a.,n.a.,01.06.2024,n.a.,14.05.2024,"Luisenstraße 67
                                                                        

                                    80798 München Maxvorstadt","15m²
                                    
                                    Zimmer in 4er WG
4er WG
                                                                                                                        (
                                            
                                            
                                                                                            3
                                                                                                    Männer
                                                                                            
                                            
                                                                                        )
Studenten-WG, Frauen-WG, Männer-WG, Business-WG, Berufstätigen-WG, Azubi-WG, Internationals welcome, funktionale WG, WG-Neugründung
","Geschlecht egal
",1,n.a.,"Room in Maxvorstadt near TUM (100 meters from TUM main campus). Free starting 01.06.2024. Perfect for students. You will be living with three other students. Warm rent is €850, includes wifi, Rundfunk and all other utilities.   

  Kitchen includes:  
  - Oven  
  - Washing machine with dryer  
  - Microwave   
  - Toaster 
  - Espresso machine 
  - All kitchen utensils 

  Room includes:  
  - Bed  
  - Desk and chair  
  - Cupboard   

 You can find supermarkets, gym, parks, restaurants, pharmacy and everything you need in walking distance.   

 Nearest Ubahn station: 
 Theresienstraße U2 (250m) 

 Please contact me here to set a date for viewings. Thank you!",n.a.,n.a.,n.a.
