Url,Title,Size,PriceTotal,Price,ExtraCosts,OtherCosts,Deposit,RedemptionAgreement,DateFree,DateFreeTill,OnlineSince,Adress,Details,LookingFor,AmountofIcons,AmountofIconsNeeded,DescriptionRoom,DescriptionLocation,DescriptionLife,description_other
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Altstadt-Lehel.10994709.html,(Verfügbar 1-24 Monate) - Modernes und helles Zimmer im Herzen Münchens,22m²,1260€,1260€,n.a.,n.a.,n.a.,n.a.,04.07.2024,31.03.2025,8 Stunden,"Frauenstraße
                                                                        

                                    80469 München Altstadt-Lehel","22m²
                                    
                                    Zimmer in 2er WG
Wohnungsgröße: 23m²
2er WG
keine Zweck-WG
","Geschlecht egal
",4,n.a.,"- Handtücher und Bettlaken 
 - Hygieneutensilien 
 - Waschmaschine 
 - Klassischer Herd 
 - Kochutensilien 
 - Kühlschrank 
 - Internet 
 - Arbeitsplatz 
 - Endreinigung 

 Das Privatzimmer verfügt über ein gemütliches Doppelbett, einen Schreibtisch und einen geräumigen Kleiderschrank sowie einen Fernseher.In der Gemeinschaftsküche finden Sie alles, was Sie zum Kochen benötigen, wie einen Backofen, Besteck und Geschirr.Das Gemeinschaftsbad verfügt über eine Badewanne, eine Dusche, eine Toilette und ein Waschbecken. Es gibt auch eine separate Toilette.- Das Alter der Zielgruppe, die dieses Objekt bucht, liegt zwischen 18 und 35 Jahren.- Bitte beachten Sie, dass an Wochenenden und Feiertagen keine Einzugsvereinbarungen getroffen werden können. Daher wird der Check-in auf den nächsten verfügbaren Werktag verschoben. Diese Änderung hat keinen Einfluss auf den Preis oder die Mietdauer.- Die Endreinigungsgebühr beinhaltet nicht nur die Auszugsreinigung selbst, sondern stellt auch einen Mitgliedsbeitrag dar, der dem Mieter Zugang zu einer internationalen Community junger Berufstätiger ermöglicht. Sie profitieren von verschiedenen Angeboten handverlesener lokaler Unternehmen und weiteren Vergünstigungen- Ein unbefristeter Mietvertrag wird nach der Buchung direkt mit dem Vermieter abgeschlossen. Ohne aktive Kündigung verlängert sich der Mietvertrag automatischHinweis: Die angezeigten Preise und Daten sind nicht unbedingt final und sollten nur zu Informationszwecken verwendet werden. Sie sind nicht Vertragsgegenstand und demnach nicht verbindlich. Energieausweis Energieausweis ist noch nicht vorhanden / wird gerade beantragt","Homelike ist eine Online-Buchungsplattform für möblierte Wohnungen für kurze bis lange Aufenthalte. Alle Rechnungen und Nebenkosten sind im monatlichen Preis enthalten. Besichtigungen sind für fast alle Wohnungen nicht möglich, da unser Buchungsprozess 100% online ist. Wenn Sie eine Wohnung anfragen, geben Sie bitte die obige Referenznummer der Wohnung an.Die Wohnung liegt super zentral im Herzen Münchens und direkt gegenüber dem Viktualienmarkt und nah an der Isar. Wohnen Sie nur wenige Schritte von der Innenstadt, den berühmtesten Clubs, Bars und Restaurants Münchens entfernt. Die geräumige Wohnung bietet eine schöne Atmosphäre, mit einem riesigen Gemeinschaftsraum und hohen Decken.",n.a.,Homelike Code: MUC-66688
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Altstadt-Lehel.10994710.html,(Verfügbar 1-24 Monate) - Modernes und gemütliches Zimmer in einer beliebten Gegend von München,15m²,990€,990€,n.a.,n.a.,n.a.,n.a.,19.07.2024,31.03.2025,8 Stunden,"Fraunhoferstraße
                                                                        

                                    80469 München Altstadt-Lehel","15m²
                                    
                                    Zimmer in 2er WG
Wohnungsgröße: 16m²
2er WG
keine Zweck-WG
","Geschlecht egal
",4,n.a.,"- Handtücher und Bettlaken 
 - Hygieneutensilien 
 - Waschmaschine 
 - Klassischer Herd 
 - Kochutensilien 
 - Kühlschrank 
 - Internet 
 - Arbeitsplatz 
 - Endreinigung 

 Das Privatzimmer verfügt über ein gemütliches Doppelbett, einen Schreibtisch und einen geräumigen Kleiderschrank sowie einen Fernseher.In der Gemeinschaftsküche finden Sie alles, was Sie zum Kochen benötigen, wie einen Backofen, Besteck und Geschirr.Das Gemeinschaftsbad verfügt über eine Badewanne, eine Toilette und ein Waschbecken.- Das Alter der Zielgruppe, die dieses Objekt bucht, liegt zwischen 18 und 35 Jahren.- Bitte beachten Sie, dass an Wochenenden und Feiertagen keine Einzugsvereinbarungen getroffen werden können. Daher wird der Check-in auf den nächsten verfügbaren Werktag verschoben. Diese Änderung hat keinen Einfluss auf den Preis oder die Mietdauer.- Die Endreinigungsgebühr beinhaltet nicht nur die Auszugsreinigung selbst, sondern stellt auch einen Mitgliedsbeitrag dar, der dem Mieter Zugang zu einer internationalen Community junger Berufstätiger ermöglicht. Sie profitieren von verschiedenen Angeboten handverlesener lokaler Unternehmen und weiteren Vergünstigungen- Ein unbefristeter Mietvertrag wird nach der Buchung direkt mit dem Vermieter abgeschlossen. Ohne aktive Kündigung verlängert sich der Mietvertrag automatischHinweis: Die angezeigten Preise und Daten sind nicht unbedingt final und sollten nur zu Informationszwecken verwendet werden. Sie sind nicht Vertragsgegenstand und demnach nicht verbindlich. Energieausweis Energieausweis ist noch nicht vorhanden / wird gerade beantragt","Homelike ist eine Online-Buchungsplattform für möblierte Wohnungen für kurze bis lange Aufenthalte. Alle Rechnungen und Nebenkosten sind im monatlichen Preis enthalten. Besichtigungen sind für fast alle Wohnungen nicht möglich, da unser Buchungsprozess 100% online ist. Wenn Sie eine Wohnung anfragen, geben Sie bitte die obige Referenznummer der Wohnung an.Wohnen Sie in Münchens beliebtester Gegend. Hier finden Sie ausgezeichnete Restaurants, Cafés und Bars sowie einige sehr gehobene Geschäfte und ein hervorragendes Theater. Die Wohnung befindet sich in unmittelbarer Nähe zur Innenstadt und zum Isarufer und bietet somit den perfekten Ort zur Freizeitgestaltung. Lass dir Zeit!",n.a.,Homelike Code: MUC-220414
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Allach-Untermenzing.9999443.html,16 qm Zimmer ab 1.6. bis 31.8.24 - Nähe MAN / MTU,16m²,650€,580€,70€,n.a.,1300€,n.a.,01.06.2024,31.08.2024,1 Tag,"Nähe Hortigstr.
                                                                        

                                    80997 München Allach/Untermenzing","16m²
                                    
                                    Zimmer in 7er WG
Wohnungsgröße: 200m²
7er WG
                                                                                                                        (
                                                                                            2
                                                                                                    Frauen
                                                                                            
                                                                                            und
                                            
                                                                                            3
                                                                                                    Männer
                                                                                            
                                            
                                                                                        )
Bewohneralter: 24 bis 30 Jahre
Rauchen nicht erwünscht
Berufstätigen-WG
Sprache/n:
                                                                                    

                                                                                                            Deutsch
","Geschlecht egal
                                        
                                        
                                        
                                        
                                                                                                                                    zwischen 23 und 32 Jahren
",5,4,"Das Einfamilienhaus wurde vor kurzem komplett renoviert. Es hat sieben WG-Zimmer und Küche, zwei Bäder, Gäste WC und ein Gemeinschaftsraum/Esszimmer.  

 Das Zimmer hat 16 qm ist teilmöbliert:  
 Ausgestattet mit Schrank, Bett mit Lattenrost, Tisch, Stuhl, Stores, Deckenleuchte sowie Rolläden.  

 Es ist eine neue Küche vorhanden und das Esszimmer ist mit Esstisch und ausreichenden Stühlen sowie Sofa und Sideboard bestückt. In den Bädern gibt es eine Waschmaschine oder einen Trockner. 

 Das Haus befindet sich in einer ruhigen Anwohnergegend.","Sie haben die Wahl zwischen zwei S-Bahn Stationen (S2: Untermenzing oder Allach). Diese sind zu Fuß in ca. 10 Minuten erreichbar und bringen Sie in ca. 15 Minuten in die Münchner City. Auch Buslinien sind in wenigen Minuten erreichbar. 

 Fußläufig zu erreichen ist das Erholungsgebiet, das Biotop sowie der Wald „Angerlohe“. In nächster Umgebung befinden sich außerdem drei Badeseen und der Allacher Forst. 

 Gute Autobahnanbindung: A99 Ludwigsfeld zur A8 und A9 etc.","Berufseinsteiger/Berufstätige, junge Menschen, die locker und angenehm „drauf“ sind. 
 Frei nach dem Motto: alles kann - nichts muss!  
 Wird auch hin und wieder was gemeinsam unternommen.  
 Oder es wird nach einem ereignisreichen Arbeitstag, der Abend in Ruhe und Gemütlichkeit im eigenen Zimmer verbracht.  

 Alle Mitbewohner/in sind äusserst ordentlich.  
 Ein Beispiel: Küche wird von jedem immer gleich aufgeräumt, so dass der Nächste nahtlos los kochen kann :-)","Zusätzliche Kosten für Internet und GEZ Gebühren werden anteilig durch die Mitbewohner getragen. 

 Selbstauskunft, Schufa (jetzt beantragen)  nach Möglichkeit gerne gleich anhängen."
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Moosach.9950215.html,Zimmer zur Untermiete,14m²,790€,700€,90€,0€,200€,n.a.,15.05.2024,31.10.2024,1 Tag,"Bingener Straße 39
                                                                        

                                    80993 München Moosach","14m²
                                    
                                    Zimmer in 3er WG
Wohnungsgröße: 86m²
3er WG
                                                                                                                        (
                                                                                            2
                                                                                                    Frauen
                                                                                            
                                            
                                            
                                            
                                                                                        )
Bewohneralter: 25 bis 40 Jahre
Rauchen nicht erwünscht
Frauen-WG, Berufstätigen-WG
Sprache/n:
                                                                                    

                                                                                                            Deutsch,
                                                                                                    


                                                                                                            Englisch
","Frau
                                        
                                        
                                        
                                                                                                                                    zwischen 25 und 40 Jahren
",11,n.a.,"Das Zimmer ist 14 m² groß und möbliert. Es hat ein hoch gebautes Bett, so dass darunter noch Platz für ein Sofa (Schlafsofa für 2 übernachtungsgäste) ist. Außerdem hat es einen eigenen Balkon mit 7 m². Da es sich um einen Altbau handelt, ist das Zimmer mit 2,72 m Raumhöhe ein bisschen höher als gewöhnlich. Das gemeinsam genutzte Badezimmer ist circa 7,5 m² groß. Es hat eine Badewanne, die auch als Dusche genutzt wird, Waschbecken und WC und einen Waschtrockner, der selbstverständlich mit genutzt werden kann.  Flur und Küche werden ebenfalls gemeinsam genutzt. Zusätzlich gibt es noch zwei weitere Zimmer, die ebenfalls vermietet sind und einen gemütlichen Wohnbereich, der offen an die Küche grenzt.","Die Wohnung befindet sich In einem sanierten Altbau. Jede Etage besteht aus einer Wohnung, insgesamt vier Wohnungen. Die Wohnungen in dem ersten und zweiten Obergeschoss sind ebenfalls als WG vermietet. Die Verkehrsanbindung ist sehr gut, man erreicht fußläufig in maximal 10 Minuten die U1 und U3 (U-Bahn). Ein Supermarkt befindet sich direkt gegenüber auf der anderen Straßenseite, ein weiterer in circa 5 Minuten Fuß Distanz. Allerdings gibt es auch ein großes Einkaufszentrum, dass in 10 Minuten erreichbar ist. Hier bekommt man so gut wie alles.  Wann erreicht zu Fuß aber auch einen schönen naturbelassenen Bereich, in dem man gut spazieren gehen oder joggen kann.","Mein Name ist Frauke, ich bin 51 Jahre alt und Innenarchitektin. Ich habe die Wohnung früher selbst mit meinen zwei Kindern bewohnt. Sie ist immer noch meine absolute Traumwohnung und ich wünsche mir Mieter, die diese Wohnung wirklich zu schätzen wissen. Für mich zählt bei der Vermietung daher vor allem der Mensch.  

 Aktuell werden zwei Zimmer neu vermietet. Das dritte Zimmer ist bereits vermietet, an eine sehr angenehme junge Frau aus Tansania. 

 Ich würde mich sehr über eine Frau freuen, die am besten ebenfalls aus dem Ausland kommt, da ich immer gerne möglichst viel über andere Länder lerne.","Ich bin sowohl per E-Mail als auch über mein Handy gut erreichbar. 
 Ich spreche gut Englisch und freue mich über eine Antwort. 

 Auf dem Zimmer Fotos sind noch viele persönliche Dinge meines Sohnes zu sehen, die aber selbstverständlich vor der Vermietung entfernt werden. 

 Ich habe zwar Haustiere erlaubt angekreuzt, und das ist auch für fast alle Tiere okay, nur Hunde möchte ich leider nicht in der Wohnung haben."
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwanthalerhoehe.2503149.html,"Zimmer möbliert - Student*in / Praktikant*in ° eigene Miniküche -  inklusive Internet, alle Kosten",13m²,636€,499€,137€,0€,1000€,0€,15.05.2024,n.a.,1 Tag,"Perhamerstr. 43
                                                                        

                                    80687 München Schwanthalerhöhe","13m²
                                    
                                    Zimmer in 6er WG
Wohnungsgröße: 65m²
6er WG
                                                                                                                        (
                                                                                            2
                                                                                                    Frauen
                                                                                            
                                                                                            und
                                            
                                                                                            3
                                                                                                    Männer
                                                                                            
                                            
                                                                                        )
Bewohneralter: 20 bis 28 Jahre
Rauchen nicht erwünscht
Zweck-WG, Studenten-WG, Frauen-WG
Sprache/n:
                                                                                    

                                                                                                            Deutsch,
                                                                                                    


                                                                                                            Englisch
","Geschlecht egal
                                        
                                        
                                        
                                        
                                                                                                                                    zwischen 20 und 29 Jahren
",12,3,">> Für Studenten und Praktikanten. Wir haben einen All-inklusive-Preis.  
 Im All-inklusive-Preis ist all das enthalten, was man braucht:  Basis-Internet für private Zwecke, Waschmaschine, Trockner, Strom, Heizung, alle Nebenkosten. Ohne Rundfunkbeitrag 

 !! Wir bieten auch ""Fernvermietung ohne Besichtigung"" an, um Zeit und Kosten zu sparen. Wir schicken Ihnen mit allen Informationen auch ein Beispiel, wie das geht. 
 Unser Angebot richtet sich vorrangig an Studenten/Praktikanten ab 3-12 Monaten. 
 Alle Zimmer sind gleich möbliert:  siehe Bilder. 

 Schönes und zweckmäßig möbliertes Zimmer in renoviertem Wohnheim mit Miniküche, 2-Platten-Kochfeld , Kühlschrank mit Gefrierfach, Spüle. Laminatboden, Zentralheizung, voll möbliert mit Bett + Matratze, Tisch, Stühle, Schrank, Regal. Waschmaschinen und Trockner inklusive. Alle Zimmer sind gleich möbliert - siehe Bilder (ohne Bettwäsche, Bettdecke, Kopfkissen, Stehlampe. 

 Benutzung von 1 WC + Dusche/WC gemeinsam mit 4-5 weiteren Mitbewohnerinnen. Das Zimmer ist Teil eines schönen MFH mit kleinen voll ausgestatteten Zimmern für Leute, die in München studieren oder arbeiten. Ruhig und schön gelegen im alten Stadtteil Laim.",n.a.,n.a.,n.a.
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Neuhausen-Nymphenburg.10981415.html,WG-Zimmer in Neuhausen,20m²,850€,800€,50€,0€,800€,0€,01.06.2024,31.12.2024,1 Tag,"Alfonsstraße 4a
                                                                        

                                    80636 München Neuhausen-Nymphenburg","20m²
                                    
                                    Zimmer in 3er WG
Wohnungsgröße: 100m²
3er WG
                                                                                                                        (
                                                                                            2
                                                                                                    Frauen
                                                                                            
                                            
                                            
                                            
                                                                                        )
Bewohneralter: 25 bis 30 Jahre
Rauchen nicht erwünscht
Berufstätigen-WG
Sprache/n:
                                                                                    

                                                                                                            Deutsch,
                                                                                                    


                                                                                                            Englisch,
                                                                                                    


                                                                                                            Spanisch
","Geschlecht egal
                                        
                                        
                                        
                                        
                                                                                                                                    zwischen 20 und 30 Jahren
",6,5,"Sehr schönes WG-Zimmer in Neuhausen. Zimmer und Wohnung sind voll möbliert.  Vermietung bis Ende des Jahres ist eine Mindestlaufzeit. Verlängerung kann besprochen werden. 

 Besichtigung am 23.05. um 18:30 Uhr.",n.a.,n.a.,n.a.
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Milbertshofen-Am-Hart.11006127.html,WG-Zimmer in Nähe von der U-Bahn in Milbertshofen!,15m²,780€,650€,130€,n.a.,1950€,n.a.,01.06.2024,n.a.,1 Tag,"Milbertshofener Straße 57A
                                                                        

                                    80807 München Milbertshofen-Am Hart","15m²
                                    
                                    Zimmer in 3er WG
3er WG
                                                                                                                        (
                                            
                                            
                                                                                            2
                                                                                                    Männer
                                                                                            
                                            
                                                                                        )
Bewohneralter: 23 bis 30 Jahre
Rauchen nicht erwünscht
Berufstätigen-WG, gemischte WG
Sprache/n:
                                                                                    

                                                                                                            Deutsch,
                                                                                                    


                                                                                                            Englisch
","Geschlecht egal
                                        
                                        
                                        
                                        
                                                                                                                                    zwischen 20 und 40 Jahren
",10,5,"Die 3-Zimmer-Wohnung befindet sich in einem gepflegten Mehrfamilienhaus. 

 Die Wohnung besteht aus 3 WG-Zimmern, der Küche, einem Badezimmer sowie dem Flur. 
 Bei diesem WG-Zimmer handelt es sich um ein ca. 15 m² großes Zimmer ohne Balkon. 
 Beim betreten der Wohnung gelangen Sie auf der linken Seite des Flurs in die Küche und genau gegenüber in das erste WG-Zimmer. Gehen Sie den Flur entlang kommen Sie auf der linken Seite ins Badezimmer und direkt dahinter ins zweite WG-Zimmer mit Süd-Balkon. Direkt gegenüber gelangen Sie ins letzte der drei WG-Zimmer. 
 Zur Wohnung gehört zusätzlich ein großes Kellerabteil. Befristetes Wohnung kann nach einem Jahr verlängert werden.","Das WG-Zimmer befindet sich in München-Milbertshofen, ganz in der Nähe der Frankfurter Ring U-Bahn-Station. 
 Milbertshofen ist durch große Wohnanlagen dicht bebaut. Die Sanierung und der Neubau von Wohnanlagen im Norden des Stadtteils führen dazu, dass die Grenze ins nördliche Schwabing verschwimmt. Das Olympische Dorf im westlichen Milbertshofen hat nicht nur als frühe Athletenwohnstätte einen historischen Mehrwert, sondern zählt mit seinen 3.500 Wohneinheiten auch zu einem der beliebtesten Wohnquartiere von München. Die Mischung aus alteingesessenen Bewohnern, jungen Familien und Studenten sorgt für eine homogene und angenehme Bewohnerstruktur, die ebenfalls durch ihre kulturelle Vielfalt geprägt ist. Der Bildungssektor ist mit insgesamt 14 Schulen gut ausgebaut und eine gute Nahversorgung erhöht zusätzlich die Attraktivität. 

 Die nächste Bushaltestation Milbertshofener Straße und der U-Bahn Station Frankfurter Ring ist ebenfalls nur wenigen Gehminuten entfernt. In 19 Minuten gelangt man mit der U2 und der anschließenden U3 zum Marienplatz. Weitere Einkaufsmöglichkeiten befinden sich zudem rund um die U-Bahn-Stationen Frankfurter Ring und Milbertshofen. 

 Einkaufsmöglichkeiten, Apotheke, Ärzte und jedmögliche Restaurant aller Nationen des täglichen Bedarfs als auch Freizeitaktivitäten existieren in direkter, fußläufiger Umgebung, entlang der Moosacher Straße und der Knorrstraße. 
 Aber auch die Freizeitaktivitäten kommen nicht zu kurz, denn durch diverse Sportvereine, Spielplätzen, Ober Pfalz Park an dem es sich an schönen Sommertagen wunderbar erholen lässt. 
 Zudem lassen die Kulturellen Angebote keine Wünsche offen. Von Theater, Museum oder Bibliothek aber auch Konzerten ist alles was das Herz begehrt dabei.","Es gibt eine moderne Waschmaschine, die gemeinsam genutzt wird. 
 Ebenso ist die Küche modern ausgestattet.",Das Zimmer kann nach Absprache mit Bett und kleinem Tisch überlassen werden.
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen.10951405.html,NEU: Vollständig möbliertes Apartment + Stellplatz,17m²,650€,620€,30€,0€,1860€,0€,15.05.2024,n.a.,1 Tag,"Industriestrasse 31a
                                                                        

                                    82194 München","17m²
                                    
                                    Zimmer in 2er WG
Wohnungsgröße: 50m²
2er WG
Zweck-WG, Studenten-WG, Berufstätigen-WG, gemischte WG
","Geschlecht egal
",2,4,"Das neu und hochwertig ausgestattete 17 m² Apartment ist Teil einer ca. 50 m² großen exklusiv sanierten Wohnung in München, Gröbenzell. Der modern eingerichtete Raum verfügt für dich über brandneues Mobiliar - ein gemütliches Bett, ein Schrank mit zahlreichen Schubladen und breitem Bereich für hängende Kleidung und ein ansprechender Schreibtisch mit edlem Bürostuhl warten in deinem Zimmer auf dich. Die dimmbare Zimmerlampe sorgt in Kombination mit der gut durchdachten Einrichtung und der ruhigen Lage innerhalb der Wohnung für ein entspanntes Klima. Der Blick aus dem großen Fenster rundet die Atmosphäre dieses schönen Zimmer ab. 

 Die Wohnung wurde komplett neu saniert und wird ab sofort neu vermietet. Die Gemeinschaftsflächen bieten Dir mit ihrem angenehmen Ambiente Raum zum gemeinsamen Kochen und laden zum Zeit verbringen ein. Neben der Spülmaschine in der Küche, sorgen die Waschmaschine und der Trockner im Bad dafür, dass Du einen sorglosen und entspannten Alltag in der WG haben wirst. Die Wohnung ist ausgestattet mit allem was du brauchst, sie verfügt über zwei neu eingerichtete und sanierte Bäder mit je einer Dusche, eine bereits angeschlossene WLAN-Verbindung und einer modernen und vollausgestatteten Küche und ist somit für Dich zum sofortigen Einzug und Wohlfühlen perfekt geeignet. 

 Der angegebene Preis von 650 (incl. 30€ Nebenkosten) beinhaltet dabei alle anfallende Kosten für die Nutzung deines Zimmers und aller Gemeinschaftsflächen. 

 —————————————————————————— 

 The newly and high-quality furnished 17 m² apartment is part of an 50 m² exclusively renovated apartment in Munich, Gröbenzell. The modernly furnished room has brand new furniture for you - a comfortable bed, a wardrobe with numerous drawers and a wide area for hanging clothes and an attractive desk with an elegant office chair await you in your room. The dimmable room lamp, combined with the well thought-out furnishings and the quiet location within the apartment, ensures a relaxed atmosphere. The view from the large window rounds off the atmosphere of this beautiful room. 

 The apartment has been completely refurbished and is now available for rent. The communal areas with their pleasant ambience offer you space to cook together and invite you to spend time together. In addition to the dishwasher in the kitchen, the washing machine and dryer in the bathroom ensure that you will have a carefree and relaxed everyday life in the shared flat. The apartment is equipped with everything you need, it has two newly furnished and renovated bathrooms, each with a shower, an already connected WLAN connection and a modern and fully equipped kitchen and is therefore perfect for you to move in immediately and feel at home. 

 The quoted price of €650 (incl. €30 service charges) includes all costs incurred for the use of your room and all communal areas.",n.a.,n.a.,n.a.
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Schwabing-West.10820040.html,Im Herzen Schwabings - WG Zimmer in einer Schicke 3-Zimmer-Wohnung mit Süd-Balkon und Einbauküche,16m²,770€,770€,0€,0€,1540€,250€,01.06.2024,n.a.,1 Tag,"Winzererstr.96
                                                                        

                                    80797 München Schwabing-West","16m²
                                    
                                    Zimmer in 3er WG
Wohnungsgröße: 87m²
3er WG
                                                                                                                        (
                                                                                            1
                                                                                                    Frau
                                                                                            
                                                                                            und
                                            
                                                                                            1
                                                                                                    Mann
                                                                                            
                                            
                                                                                        )
Bewohneralter: 18 bis 30 Jahre
Rauchen auf dem Balkon erlaubt
Studenten-WG, keine Zweck-WG, gemischte WG
Sprache/n:
                                                                                    

                                                                                                            Deutsch,
                                                                                                    


                                                                                                            Englisch
","Geschlecht egal
                                        
                                        
                                        
                                        
                                                                                                                                    zwischen 18 und 30 Jahren
",12,4,"Sehr schönes, helles und möblierte Zimmer in einer großen Wohnung wartet auf einen Mitbewohner/in. 

 + 3 möblierte Zimmer unterschiedlicher Größe 
 + Große hochwertige Gemeinschaftsküche, komplett ausgestattet 
 + Loggia 
 + Bad mit Dusche 
 + Bad mit Eckbadewanne 
 + Waschmaschine und Trockner 
 + WLAN vorhanden 
 + Im Abstellraum 
 + Im Keller befindet sich ein Fahrradkeller 

 Alle Nebenkosten sind bereits in der Miete inbegriffen. 

 Das Zimmer ist ausgestattet mit: 

 1 Kleiderschrank 
 1 140*200 Boxspringbett 
 1 Beistelltisch 
 1 Schreibtisch 
 1 Schreibtischstuhl 
 div. Lampen","Die Wohnung findet sich in bester Lage zwischen Luitpold- und 
 Olympiapark. Beide Parks sind Ruheoasen und Austragungsort 
 für sportliche, kulturelle und gesellschaftliche Veranstaltungen. 
 Besonders hervorzuheben ist die top Verkehrsanbindung der 
 Wohnung: 
 Sie gehen aus dem Haus und sind in wenigen Metern direkt am 
 Eingang der Trambahnhaltestelle der Linie 27 / 12 und die Busse 
 der Linien 154, 53 und die U-Bahn Haltestelle U 2 
 Hohenzollernplatz ist in 3 Gehminuten zu erreichen! 
 Hohenzollernplatz ist in 3 Gehminuten zu erreichen! 
 Mit dem Kurfürstenplatz, dem Hohenzollernplatz und dem 
 Elisabethplatz liegen drei der bekanntesten Münchner Plätze in 
 Schwabing-West. Bei Einwohnern sehr beliebt ist der ständige 
 Markt am Elisabethplatz, einer der vier dauerhaften Märkte für 
 Nahrungsmittel und Blumen in München und weniger stark 
 frequentiert als sein „großer Bruder“, der Viktualienmarkt. Viele 
 kleine Cafés, Kneipen und Bistros finden sich an allen Ecken im 
 Viertel. 

 Ob es die typischen Einzelhandelsgeschäfte sind, die Ihre 
 Kunden noch mit Namen kennen oder die Kneipen-, Café - und 
 Restaurantszene. Und alles im Gehbereich, bis hin zum Nordbad, 
 bedeutet einen Freizeitwert der innerstädtisch seinesgleichen 
 sucht. 

 Die Universitäten sind nur einen Katzensprung entfernt. LMU ca. 
 8 Gehminuten. TU ca. 10 Gehminuten. Mit dem Rad jeweils ca. 4 
 Minuten.",n.a.,"Schreibt mir hier über WG-gesucht eine Nachricht und erzähl mir kurz, was du hier in München machst, wie du dich finanzierst, was du gerne in deiner Freizeit machst und BITTE “eine Selbstauskunft” zuschicken. 

 Freue mich auf eure Nachrichten. Ich bin täglich von 10:00 -18:00 Uhr erreichbar und werde sobald es geht euch antworten. 

 Lg 
 Noah Ibrahim"
https://www.wg-gesucht.de/wg-zimmer-in-Muenchen-Johanneskirchen.10964343.html,WG Zimmer in Bogenhausen/Johanneskirchen mit guter Anbindung zur Uni,10m²,640€,640€,0€,n.a.,1920€,0€,17.05.2024,n.a.,1 Tag,"Gleißenbachstraße 9
                                                                        

                                    81929 München Johanneskirchen","10m²
                                    
                                    Zimmer in 4er WG
4er WG
                                                                                                                        (
                                                                                            2
                                                                                                    Frauen
                                                                                            
                                                                                            und
                                            
                                                                                            1
                                                                                                    Mann
                                                                                            
                                            
                                                                                        )
Bewohneralter: 20 bis 50 Jahre
Zweck-WG, Studenten-WG, gemischte WG
Sprache/n:
                                                                                    

                                                                                                            Deutsch,
                                                                                                    


                                                                                                            Englisch
","Geschlecht egal
                                        
                                        
                                        
                                        
                                                                                                                                    zwischen 17 und 50 Jahren
",8,n.a.,"Das Zimmer hat eigentlich 10,5 m2. Es ist ziemlich hell wegen des großen Fensters und sehr gemütlich. 
 Rollos sind angebracht, die im Sommer wirklich praktisch sind. 
 Im Bad gibt es eine Waschmaschine mit Münzeinwurf. Außerdem haben wir einen Geschirrspüler, Mikrowelle, Ofen, Kühlschrank und alles was man sonst so braucht. 
 Den Garten kann man mitbenutzen und die Straße ist schön ruhig. 😄","Es sind nur ein paar Gehminuten zu den Bussen 50, der zum Olympiapark durchfährt und 154, der an den Campen LMU und TUM in der Innenstadt vorbeifahren. Außerdem fährt auch die S8 Richtung Herrsching  in die Stadtmitte. Die Station ist auch gleich neben den Busstationen. 

 Einkaufsmöglichkeiten gibt es auch ein paar. 
 Der nächste Supermarkt ist ein kleiner Rewe, wo man super zu Fuß hinkommt, oder man fährt 2 Bus Stationen mit dem 154. Von da aus kann man schon den großen Lidl sehen, der nur eine Busstation weiter ist. 
 Es gibt auch einen DM noch zwei oder drei Busstationen weiter. Also alles in allem alles ganz gut erreichbar. :) 

 In der Nähe gibt es ein tolles Beerenfeld und der Feringasee ist auch superschnell in 10 bis 15 Minuten mit dem Fahrrad erreicht. In der Gegend kann man sehr gut joggen gehen und am See sind auch Beachvolleyballplätze und Tischtennisplatten. :)","Es ist eher eine Zweckwg, aber abends kann man sich auch mal in der Küche unterhalten oder zusammen essen wenn es sich anbietet.  
 In der WG wohnt eine Frau mit einem kleinen Hund (und sie raucht, aber nur in ihrem Zimmer). Sie hat zwei Zimmer. Außerdem leben dort noch ein TUM Student und eine Studentin, die ein duales Studium macht.","Der Vermieter wohnt unter uns, sodass er wenn etwas repariert werden muss oder sonstiges ist, einfach gefragt/angeschrieben werden kann."
